BERTScore_Prec,BERTScore_Rec,BERTScore_F1,Dist1,Dist2,C Score,Persona Distance,UniEval Naturalness,UniEval Coherence,UniEval Engagingness,UniEval Groundedness,UniEval Understandability,UniEval Overall,response_time
0.8637140989303589,0.9052518010139465,0.8839952945709229,0.9,1.0,0.0,0.6005370616912842,0.8926330620527236,0.9986568689458145,2.9630414256780373,0.8349713250919122,0.9056995638920291,1.3190004491321035,4.878118753433228
0.8413306474685669,0.9099323749542236,0.8742878437042236,0.8771929824561403,1.0,1.0,0.45032694935798645,0.8382364373605519,0.9991300450576066,2.994473249169151,0.9397980938726542,0.8669146701994839,1.3277104991318895,1.8769657611846924
0.8648613691329956,0.886133074760437,0.8753679990768433,0.7924528301886793,1.0,0.0,0.31866490840911865,0.9437439383579413,0.9989107459294952,1.9946673739841458,0.9222257554701682,0.9418794098454141,1.160285444717433,1.9407484531402588
0.8468507528305054,0.8738006353378296,0.8601146340370178,0.8225806451612904,0.9836065573770492,1.0,0.6851428151130676,0.9269535709826765,0.9958167807425105,2.967494537972462,0.9902946541286569,0.9188826084395763,1.3598884304531764,1.8171873092651367
0.8630291223526001,0.8626825213432312,0.8628557920455933,0.7721518987341772,0.9743589743589743,1.0,0.7243199348449707,0.9537510267247465,0.9974206136710162,4.958293954644744,0.9954681769729037,0.9510067208876952,1.771188098580221,2.9456629753112797
0.8567987680435181,0.8968371152877808,0.8763608932495117,0.8387096774193549,0.9836065573770492,0.0,0.44057804346084595,0.877868869052018,0.9993183311633151,2.9677153148630366,0.9993753332893441,0.8870328824849899,1.3462621461705406,1.9316000938415527
0.8295894861221313,0.9391841292381287,0.880991518497467,0.9130434782608695,1.0,0.0,0.7147837281227112,0.9543685608709347,0.9989696667576843,2.9594101853262442,0.9940543159053524,0.9539390596229459,1.3721483576966325,2.2374768257141118
0.8358463048934937,0.8821753263473511,0.8583861589431763,0.9545454545454546,1.0,0.0,0.7848538160324097,0.8926330620527236,0.9986568689458145,2.967494537972462,0.8349713250919122,0.9056995638920291,1.3198910715909884,2.230825185775757
0.8589835166931152,0.8556307554244995,0.8573038578033447,0.8703703703703703,0.9811320754716981,-1.0,0.6174677014350891,0.9278272933518751,0.9974597651904823,2.9637846577523748,0.515990055940698,0.9196666482337833,1.2649456840938427,1.93222975730896
0.8544891476631165,0.8768730759620667,0.8655364513397217,0.851063829787234,0.9782608695652174,0.0,0.657671332359314,0.9437439383579413,0.9989107459294952,2.957725786462746,0.9222257554701682,0.9418794098454141,1.352897127213153,4.060191631317139
0.8469191789627075,0.8748257160186768,0.8606462478637695,0.8545454545454545,1.0,0.0,0.5621829628944397,0.9269535709826765,0.9958167807425105,1.9991831860773688,0.9902946541286569,0.9188826084395763,1.1662261600741577,2.2047924995422363
0.8777586221694946,0.9062032699584961,0.8917542099952698,0.7733333333333333,0.9864864864864865,1.0,0.3772520422935486,0.9537510267247465,0.9974206136710162,3.953133859345689,0.9954681769729037,0.9510067208876952,1.5701560795204101,2.5723772048950195
0.8455714583396912,0.86350417137146,0.8544436693191528,0.8405797101449275,1.0,0.0,0.3860985040664673,0.877868869052018,0.9993183311633151,2.9981864772592903,0.9993753332893441,0.8870328824849899,1.3523563786497914,2.0504367351531982
0.8587967157363892,0.8230901956558228,0.8405644297599792,0.8367346938775511,0.9791666666666666,-1.0,0.5916709303855896,0.9543685608709347,0.9989696667576843,1.9639402016686107,0.9940543159053524,0.9539390596229459,1.1730543609651056,1.9475505352020264
0.8426516056060791,0.839745044708252,0.841195821762085,0.8428571428571429,1.0,0.0,0.5309934020042419,0.8926330620527236,0.9986568689458145,3.975472861851636,0.8349713250919122,0.9056995638920291,1.5214867363668232,2.4675655364990234
0.8234611749649048,0.8782311677932739,0.8499647974967957,0.8723404255319149,1.0,0.0,0.5385545492172241,0.9278272933518751,0.9974597651904823,2.9637846577523748,0.515990055940698,0.9196666482337833,1.2649456840938427,4.19039511680603
0.8787533044815063,0.8853615522384644,0.8820450305938721,0.88,1.0,1.0,0.7480261921882629,0.961197850236869,0.9991701728873127,2.9881969488589997,0.9797557634875327,0.9597566521956358,1.3776154775332698,2.430663824081421
0.8430060148239136,0.8974637389183044,0.8693829774856567,0.8947368421052632,1.0,-1.0,0.6715422868728638,0.9269535709826765,0.9958167807425105,2.3456312403369157,0.9902946541286569,0.9188826084395763,1.2355157709260671,3.263169050216675
0.8754868507385254,0.9124927520751953,0.8936068415641785,0.8888888888888888,1.0,0.0,0.2788318395614624,0.9537510267247465,0.9974206136710162,1.9641201005833664,0.9954681769729037,0.9510067208876952,1.1723533277679457,2.1529805660247803
0.8232446312904358,0.8372782468795776,0.8302021026611328,0.972972972972973,1.0,1.0,0.6089689135551453,0.877868869052018,0.9993183311633151,2.9800028674669496,0.9993753332893441,0.8870328824849899,1.3487196566913233,2.939635753631592
0.8440061807632446,0.8756335377693176,0.8595290184020996,0.9230769230769231,1.0,0.0,0.5291407704353333,0.9543685608709347,0.9989696667576843,1.3305626995497344,0.9940543159053524,0.9539390596229459,1.0463788605413304,1.878955841064453
0.8495897650718689,0.8742514848709106,0.861744225025177,0.7567567567567568,0.9452054794520548,0.0,0.6533738374710083,0.8926330620527236,0.9986568689458145,3.9568469768339023,0.8349713250919122,0.9056995638920291,1.5177615593632763,2.077024221420288
0.8511799573898315,0.8632018566131592,0.8571487665176392,0.9272727272727272,1.0,0.0,0.4639627933502197,0.9278272933518751,0.9974597651904823,3.31720874538087,0.515990055940698,0.9196666482337833,1.3356305016195418,2.631758213043213
0.907077431678772,0.9754598140716553,0.9400266408920288,0.9230769230769231,1.0,0.0,0.4100362956523895,0.961197850236869,0.9991701728873127,1.9891936382184379,0.9797557634875327,0.9597566521956358,1.1778148154051578,2.7912542819976807
0.8560752868652344,0.8524277210235596,0.8542475700378418,0.8533333333333334,0.9864864864864865,1.0,0.4709915220737457,0.9615763846290994,0.9994286527419723,3.3168422463371496,0.9161096509365608,0.9623885920181643,1.4312691053325892,2.5275814533233643
0.844430148601532,0.8146272897720337,0.829261064529419,0.7764705882352941,0.9880952380952381,0.0,0.6073848605155945,0.9537510267247465,0.9974206199412387,3.9889433556383973,0.9954681769729037,0.9510067208876952,1.5773179800329964,3.176137208938598
0.8985228538513184,0.9188498258590698,0.9085726141929626,0.8867924528301887,1.0,0.0,0.679465651512146,0.877868869052018,0.9993183311633151,2.3178389560856227,0.9993753332893441,0.8870328824849899,1.216286874415058,2.0846481323242188
0.8222671151161194,0.8738819360733032,0.8472892045974731,0.9090909090909091,1.0,1.0,0.6755964159965515,0.9543685608709347,0.9989696643089501,2.983879587154598,0.9940543159053524,0.9539390596229459,1.3770422375725562,2.264481782913208
0.8531045913696289,0.8847396373748779,0.8686342239379883,0.8333333333333334,1.0,0.0,0.5602388381958008,0.8926330620527236,0.998656873479921,2.3493448015010596,0.8349713250919122,0.9056995638920291,1.1962611252035291,1.7893078327178955
0.8506295680999756,0.8701982498168945,0.8603026866912842,0.803030303030303,0.9846153846153847,1.0,0.5388885140419006,0.9278272933518751,0.9974597723899031,2.9637138422191285,0.515990055940698,0.9196666482337833,1.2649315224270776,2.2174088954925537
0.8802391290664673,0.9686580300331116,0.9223343729972839,0.9444444444444444,1.0,1.0,0.6947485208511353,0.961197850236869,0.9991701732944283,1.986470360961622,0.9797557634875327,0.9597566521956358,1.1772701600352176,3.935210704803467
0.8751170635223389,0.8996294736862183,0.8872039914131165,0.8333333333333334,1.0,-1.0,0.6820799708366394,0.9615763846290994,0.9994286510549141,2.3178389560856227,0.9161096509365608,0.9623885920181643,1.2314684469448722,2.5358633995056152
0.8399285078048706,0.8478706479072571,0.8438808917999268,0.7974683544303798,1.0,1.0,0.5513497591018677,0.8300294311461595,0.9992934698577038,4.973138739130077,0.9852558073536299,0.8632910952154089,1.7302017085405956,2.69255805015564
0.8478929996490479,0.8542320728302002,0.8510507345199585,0.8533333333333334,0.9864864864864865,1.0,0.6670277118682861,0.877868869052018,0.9993183311633151,4.314442610938599,0.9993753332893441,0.8870328824849899,1.6156076053856534,2.0332837104797363
0.8346296548843384,0.8652101159095764,0.8496447801589966,0.864406779661017,1.0,1.0,0.7404726147651672,0.9543685608709347,0.9989696643089501,3.773347346823297,0.9940543159053524,0.9539390596229459,1.534935789506296,1.7280371189117432
0.8788717985153198,0.8749306797981262,0.8768967986106873,0.7567567567567568,0.9452054794520548,0.0,0.6080124974250793,0.8926330620527236,0.998656873479921,3.98268675834466,0.8349713250919122,0.9056995638920291,1.5229295165722492,2.0638506412506104
0.8443705439567566,0.8306665420532227,0.8374624848365784,0.7647058823529411,0.9761904761904762,1.0,0.488411009311676,0.9278272933518751,0.9974597723899031,3.80566569014072,0.515990055940698,0.9196666482337833,1.433321892011396,2.131260395050049
0.8717714548110962,0.8991227746009827,0.8852358460426331,0.8292682926829268,0.975,0.0,0.48418307304382324,0.961197850236869,0.9991701732944283,1.984509797859351,0.9797557634875327,0.9597566521956358,1.1768780474147635,1.9043335914611816
0.8797221183776855,0.910393476486206,0.8947950601577759,0.7096774193548387,0.9508196721311475,1.0,0.4276609718799591,0.9615763846290994,0.9994286510549141,2.805849901987207,0.9161096509365608,0.9623885920181643,1.3290706361251892,2.173935413360596
0.8422667980194092,0.8640671372413635,0.8530277013778687,0.75,0.9620253164556962,1.0,0.5723263621330261,0.8300294311461595,0.9992934698577038,3.9800509917300837,0.9852558073536299,0.8632910952154089,1.5315841590605972,2.153674602508545
0.8864635229110718,0.878817081451416,0.8826237320899963,0.8709677419354839,1.0,0.0,0.5389947891235352,0.9175004649211065,0.9995057773659883,1.9892591568279743,0.9592132199561062,0.9154265060778489,1.1561810250298048,5.692895889282227
0.8523953557014465,0.9606524705886841,0.9032918810844421,0.9428571428571428,1.0,0.0,0.5620163083076477,0.9543685608709347,0.9989696643089501,1.815844457208304,0.9940543330324215,0.9539390596229459,1.143435215008711,1.7089200019836426
0.8600484132766724,0.9044414758682251,0.8816865086555481,0.8636363636363636,1.0,1.0,0.5726333260536194,0.8926330620527236,0.998656873479921,1.99072548516829,0.83497172989195,0.9056995638920291,1.1245373428969827,1.8854317665100095
0.8528319001197815,0.9395527839660645,0.8940944075584412,0.8421052631578947,1.0,-1.0,0.6030707955360413,0.9278272933518751,0.9974597723899031,2.976922346599534,0.5159904135720627,0.9196666482337833,1.2675732948294316,2.0089879035949707
0.8631786108016968,0.9666092395782471,0.9119706749916077,0.9038461538461539,1.0,-1.0,0.5908015370368958,0.961197850236869,0.9991701732944283,2.812132474301852,0.9797557817369729,0.9597566521956358,1.3424025863531517,2.5525290966033936
0.8358450531959534,0.878761351108551,0.8567661046981812,0.8571428571428571,1.0,1.0,0.5204516649246216,0.9615763846290994,0.9994286510549141,3.9821710288186827,0.9161097428450486,0.9623885920181643,1.5643348798731815,2.4434285163879395
0.8812217712402344,0.8823781609535217,0.8817996382713318,0.9459459459459459,1.0,-1.0,0.5671027302742004,0.8300294311461595,0.9992934698577038,1.815844457208304,0.9852558073536299,0.8632910952154089,1.0987428521562412,2.2396914958953857
0.8538647294044495,0.859180212020874,0.8565142750740051,0.8983050847457628,1.0,0.0,0.569281816482544,0.9175004649211065,0.9995057773659883,3.9861192969003247,0.9592132199561062,0.9154265060778489,1.555553053044275,2.2351651191711426
0.860302209854126,0.8724914789199829,0.8663539886474609,0.8653846153846154,0.9803921568627451,0.0,0.41372570395469666,0.9323560563496638,0.9987697038045887,2.8062959722704175,0.9899288987987446,0.9419514230614053,1.3338604108569638,2.109020471572876
0.84898442029953,0.8439584970474243,0.8464640378952026,0.7948717948717948,1.0,1.0,0.6286362409591675,0.8926330620527236,0.998656873479921,1.9907255203367251,0.83497172989195,0.9056995638920291,1.12453734993067,2.439944267272949
0.8548122048377991,0.9086252450942993,0.8808976411819458,0.7586206896551724,0.9649122807017544,0.0,0.4796180725097656,0.9278272933518751,0.9974597723899031,3.811465876516508,0.5159904135720627,0.9196666482337833,1.4344820008128265,2.721756935119629
0.8511409759521484,0.8381496071815491,0.8445953726768494,0.8135593220338984,0.9827586206896551,0.0,0.5864855647087097,0.961197850236869,0.9991701732944283,4.985372511632023,0.9797557817369729,0.9597566521956358,1.777050593819186,1.784562110900879
0.8366289734840393,0.8599931597709656,0.8481501936912537,0.7738095238095238,0.9879518072289156,0.0,0.5403042435646057,0.9615763846290994,0.9994286510549141,4.989034345807352,0.9161097428450486,0.9623885920181643,1.7657075432709157,1.864851236343384
0.8383045196533203,0.8823267221450806,0.8597524762153625,0.967741935483871,1.0,0.0,0.3908282220363617,0.8300294311461595,0.9992934698577038,1.9953938215959552,0.9852558073536299,0.8632910952154089,1.1346527250337715,2.256190538406372
0.8403498530387878,0.8852624297142029,0.8622216582298279,0.9047619047619048,1.0,1.0,0.7021148800849915,0.9175004649211065,0.9995057773659883,2.9906323571385944,0.9592132199561062,0.9154265060778489,1.3564556650919288,2.671924591064453
0.8369655609130859,0.9215593338012695,0.877227783203125,0.8947368421052632,1.0,-1.0,0.5507040023803711,0.9323560563496638,0.9987697038045887,1.9907254844870326,0.9899288987987446,0.9419514230614053,1.170746313300287,2.6018669605255127
0.8425060510635376,0.8646236658096313,0.8534215688705444,0.96875,1.0,-1.0,0.5545493364334106,0.9539860727662204,0.9988076182733954,1.995393818812766,0.9873837732039384,0.9596716338271088,1.179048583376686,2.4379689693450928
0.8438137769699097,0.9145710468292236,0.8777687549591064,0.9166666666666666,1.0,0.0,0.4665278196334839,0.9278272933518751,0.9974597786603664,2.9906323316733503,0.5159904135720627,0.9196666482337833,1.2703152930982875,2.402224063873291
0.8697064518928528,0.9174782037734985,0.8929538726806641,0.9411764705882353,1.0,0.0,0.583150327205658,0.961197850236869,0.9991701756208031,1.992333480684895,0.9797557817369729,0.9597566521956358,1.1784427880950352,2.811901807785034
0.8414499759674072,0.8477820158004761,0.8446041345596313,0.9512195121951219,1.0,-1.0,0.6137142777442932,0.9615763846290994,0.9994286515784839,1.995393818812766,0.9161097428450486,0.9623885920181643,1.1669794379767124,2.3366687297821045
0.8615569472312927,0.8463674783706665,0.8538947105407715,0.7528089887640449,0.9886363636363636,0.0,0.5051519870758057,0.8300294311461595,0.9992934698577038,3.9885283521557287,0.9852558073536299,0.8632910952154089,1.5332796311457262,3.9998743534088135
0.8630644083023071,0.8890393972396851,0.8758593797683716,0.8852459016393442,1.0,1.0,0.7467705011367798,0.9175004649211065,0.9995057766678414,3.9946779917402253,0.9592132199561062,0.9154265060778489,1.5572647918726257,2.2748072147369385
0.8298417925834656,0.8758194446563721,0.8522108793258667,0.8571428571428571,1.0,-1.0,0.6711640357971191,0.9323560563496638,0.9987697043859504,2.9890471182645264,0.9899288987987446,0.9419514230614053,1.3704106401720582,1.935237169265747
